Trial  Reward  #Clicks
726  144.017456979  244
727  146.020404261  246
728  140.021537831  240
729  147.018741692  247
730  144.021386689  244
731  150.017759264  250
732  148.017683693  248
733  153.021008832  253
734  144.018363835  244
735  145.018892835  245
736  139.022369116  239
737  143.021991259  243
738  145.013149413  245
739  145.021084403  245
740  140.015869981  240
741  149.020782118  249
742  144.021688974  244
743  143.012847128  243
744  147.018363835  247
745  150.01413184  250
746  145.01919512  245
747  149.016625694  249
748  146.019043977  246
749  145.018137121  245
750  148.018514978  248
751  151.021915688  251
752  153.019875262  253
753  147.022293545  247
754  149.010202131  249
755  151.020177547  251
756  150.020630975  250
757  135.018288264  235
758  146.022520259  246
759  149.017834836  249
760  139.017381408  239
761  140.0118647  240
762  144.020479833  244
763  153.01692798  253
764  138.01753255  238
765  139.020782118  239
766  145.02146226  245
767  143.020177547  243
768  143.021537831  243
769  140.02259583  240
770  149.021991259  249
771  135.021915688  235
772  143.018137121  243
773  145.022520259  245
774  148.01413184  248
775  142.018439407  242
776  154.022444687  254
777  152.022369116  252
778  150.020253119  250
779  149.020253119  249
780  149.022142402  249
781  143.019421834  243
782  147.020630975  247
783  144.019724119  244
784  148.019799691  248
785  141.015416553  241
786  144.021613403  244
787  145.013980698  245
788  152.01919512  252
789  146.020479833  246
790  148.017985979  248
791  144.018514978  244
792  140.019043977  240
793  144.017759264  244
794  147.018817263  247
795  145.018892835  245
796  144.019572977  244
797  139.022066831  239
798  145.019724119  245
799  141.02259583  241
800  147.004156424  247
801  146.007859419  246
802  141.020404261  241
803  139.009446417  239
804  141.018212693  241
805  145.021311117  245
806  146.02032869  246
807  147.011637986  247
808  143.018514978  243
809  143.021613403  243
810  144.018288264  244
811  147.014887554  247
812  143.015340982  243
813  142.011486843  242
814  144.017759264  244
815  142.014736411  242
816  148.021311117  248
817  144.012544842  244
818  141.021840117  241
819  146.018968406  246
820  146.017305836  246
821  148.017910407  248
822  149.018363835  249
823  149.019950833  249
824  147.017456979  247
825  152.022293545  252
826  150.010504416  250
827  149.019421834  249
828  143.021386689  243
829  146.020479833  246
830  147.009295275  247
831  143.021991259  243
832  146.015340982  246
833  145.016625694  245
834  140.01919512  240
835  144.018212693  244
836  142.017834836  242
837  140.015416553  240
838  142.021688974  242
839  141.021235546  241
840  145.016701266  245
841  141.011940271  241
842  143.019950833  243
843  147.019950833  247
844  147.014282983  247
845  143.020479833  243
846  145.019043977  245
847  149.011562415  249
848  145.017608122  245
849  148.020857689  248
850  143.020555404  243
851  144.017381408  244
852  146.017985979  246
853  156.022444687  256
854  149.021084403  249
855  143.02146226  243
856  141.017683693  241
857  142.022520259  242
858  150.021311117  250
859  149.02146226  249
860  139.019950833  239
861  145.017910407  245
862  149.020177547  249
863  150.015492124  250
864  140.018288264  240
865  138.021991259  238
866  145.018968406  245
867  148.016776837  248
868  143.018212693  243
869  152.021537831  252
870  147.021840117  247
871  137.014963125  237
872  145.021311117  245
873  148.01352727  248
874  142.013829555  242
875  148.015718838  248
876  150.015718838  250
877  145.021311117  245
878  153.020630975  253
879  147.018892835  247
880  150.01806155  250
881  147.018892835  247
882  152.012469271  252
883  141.021008832  241
884  138.021311117  238
885  148.020706547  248
886  146.017003551  246
887  144.018212693  244
888  143.020555404  243
889  151.019648548  251
890  142.018892835  242
891  145.021688974  245
892  142.020933261  242
893  139.017154694  239
894  143.014963125  243
895  152.018741692  252
896  143.022217973  243
897  143.017456979  243
898  138.011108987  238
899  142.017305836  242
900  139.021991259  239
901  142.009899845  242
902  146.022142402  246
903  152.020177547  252
904  146.018439407  246
905  144.018363835  244
906  147.012620413  247
907  146.018968406  246
908  141.018590549  241
909  148.019572977  248
910  143.019421834  243
911  149.019875262  249
912  143.015869981  243
913  148.020101976  248
914  144.022520259  244
915  147.022142402  247
916  151.019950833  251
917  154.021311117  254
918  143.018439407  243
919  150.019043977  250
920  146.01692798  246
921  143.017759264  243
922  141.01919512  241
923  148.021159975  248
924  151.021084403  251
925  148.019421834  248
926  149.020630975  249
927  146.018666121  246
928  148.022444687  248
929  142.014585268  242
930  141.009295275  241
931  153.018212693  253
932  142.020933261  242
933  154.02259583  254
934  140.017683693  240
935  147.019043977  247
936  148.018514978  248
937  157.022217973  257
938  146.010353273  246
939  143.020555404  243
940  143.020177547  243
941  146.007179277  246
942  147.022520259  247
943  141.020782118  241
944  145.007557134  245
945  149.010050988  249
946  144.018817263  244
947  145.018514978  245
948  142.021311117  242
949  147.004609852  247
950  154.020026405  254
951  150.019875262  250
952  143.009521989  243
953  145.020555404  245
954  150.021537831  250
955  146.013829555  246
956  145.021840117  245
957  141.013602841  241
958  143.022142402  243
959  143.021008832  243
960  150.019497405  250
961  143.021764545  243
962  143.018514978  243
963  145.022217973  245
964  145.02146226  245
965  144.017910407  244
966  139.021991259  239
967  147.017834836  247
968  144.02032869  244
969  142.022293545  242
970  139.022520259  239
971  143.019724119  243
972  156.00959756  256
973  143.015114268  243
974  147.020630975  247
975  150.018363835  250
976  138.008615133  238
977  154.018137121  254
978  152.021764545  252
979  135.018363835  235
980  147.020857689  247
981  154.017985979  254
982  144.020630975  244
983  150.018590549  250
984  147.019950833  247
985  149.019572977  249
986  146.018590549  246
987  141.016701266  241
988  153.020782118  253
989  149.020706547  249
990  150.022444687  250
991  145.021008832  245
992  144.020933261  244
993  147.01692798  247
994  141.019497405  241
995  139.020404261  239
996  151.022217973  251
997  142.021991259  242
998  149.015718838  249
999  147.017985979  247
